Error J1	Error J2	Position J1	Position J2	desTorque1	desTorque2	coriolis1	coriolis2	grav1	grav2	time	
0.0721792	-1.20143	-2.16657	1.20143	-0.601883	-0.477784	-1.02364	0.0390847	-162.602	-80.8238	7.99249	
0.0717131	-1.19853	-2.16611	1.19853	0.287145	0.28636	-1.04109	0.0397071	-162.764	-80.9596	7.99763	
0.0702452	-1.1894	-2.16464	1.1894	2.22249	1.93275	-1.00518	0.0382024	-163.27	-81.3846	8.01308	
0.0702882	-1.18967	-2.16468	1.18967	-0.686806	-0.545667	-1.02024	0.0387775	-163.255	-81.3723	8.01308	
0.0714874	-1.19713	-2.16588	1.19713	-2.90309	-2.44829	-1.027	0.039149	-162.842	-81.0252	8	
0.0693482	-1.18382	-2.16374	1.18382	3.53203	3.03458	-1.02239	0.03877	-163.577	-81.6423	8.02338	
0.0693477	-1.18381	-2.16374	1.18381	-0.602192	-0.471524	-1.00722	0.038194	-163.578	-81.6426	8.02338	
0.068885	-1.18093	-2.16328	1.18093	0.293939	0.287678	-1.02275	0.0387394	-163.736	-81.775	8.02853	
0.067434	-1.17187	-2.16183	1.17187	2.23139	1.91258	-0.987163	0.0372584	-164.228	-82.1874	8.04397	
0.0674734	-1.17212	-2.16187	1.17212	-0.681234	-0.53361	-1.00207	0.0378236	-164.215	-82.1763	8.04397	
0.0684394	-1.17815	-2.16283	1.17815	-2.48604	-2.0591	-1.00666	0.0380882	-163.887	-81.9021	8.03333	
0.0665417	-1.1663	-2.16094	1.1663	3.11994	2.647	-1.004	0.0378088	-164.529	-82.4389	8.05427	
0.0665412	-1.1663	-2.16094	1.1663	-0.602305	-0.465345	-0.990659	0.0373054	-164.529	-82.4392	8.05427	
0.0660817	-1.16343	-2.16048	1.16343	0.300709	0.288945	-1.00432	0.037777	-164.683	-82.5682	8.05942	
0.0646476	-1.15445	-2.15904	1.15445	2.23965	1.89261	-0.969072	0.0363201	-165.162	-82.9681	8.07486	
0.0646835	-1.15468	-2.15908	1.15468	-0.675377	-0.521729	-0.983817	0.0368754	-165.15	-82.9581	8.07486	
0.0654205	-1.15929	-2.15982	1.15929	-2.06268	-1.67666	-0.986519	0.0370459	-164.904	-82.7531	8.06667	
0.0637601	-1.1489	-2.15816	1.1489	2.70239	2.26588	-0.985542	0.0368536	-165.456	-83.2135	8.08516	
0.0637596	-1.14889	-2.15815	1.14889	-0.602224	-0.459247	-0.973962	0.0364198	-165.456	-83.2137	8.08516	
0.0633035	-1.14603	-2.1577	1.14603	0.30745	0.290165	-0.985816	0.0368207	-165.607	-83.3393	8.09031	
0.0618862	-1.13714	-2.15628	1.13714	2.24727	1.87285	-0.950919	0.0353884	-166.071	-83.7268	8.10575	
0.0619186	-1.13734	-2.15631	1.13734	-0.669244	-0.510021	-0.965499	0.0359336	-166.061	-83.718	8.10575	
0.0624308	-1.14056	-2.15683	1.14056	-1.63348	-1.30095	-0.96673	0.0360272	-165.893	-83.5784	8.1	
0.0610034	-1.13159	-2.1554	1.13159	2.27979	1.89121	-0.967022	0.0359052	-166.359	-83.966	8.11605	
0.061003	-1.13159	-2.1554	1.13159	-0.601952	-0.453227	-0.957149	0.035538	-166.359	-83.9663	8.11605	
0.0605502	-1.12874	-2.15495	1.12874	0.314157	0.291339	-0.967252	0.0358714	-166.506	-84.0884	8.1212	
0.0591496	-1.11993	-2.15354	1.11993	2.25425	1.8533	-0.932723	0.034464	-166.957	-84.4636	8.13664	
0.0591786	-1.12011	-2.15357	1.12011	-0.662843	-0.498486	-0.947131	0.034999	-166.948	-84.4559	8.13664	
0.0594703	-1.12195	-2.15387	1.12195	-1.19894	-0.931915	-0.947414	0.0350365	-166.854	-84.3781	8.13333	
0.0582718	-1.1144	-2.15267	1.1144	1.85261	1.52296	-0.948459	0.0349644	-167.238	-84.6967	8.14694	
0.0582714	-1.1144	-2.15267	1.1144	-0.601492	-0.447285	-0.940236	0.0346608	-167.238	-84.6969	8.14694	
0.0578219	-1.11156	-2.15222	1.11156	0.320827	0.292467	-0.948646	0.0349296	-167.382	-84.8157	8.15209	
0.0564379	-1.10283	-2.15083	1.10283	2.26061	1.83395	-0.9145	0.0335477	-167.82	-85.1788	8.16753	
0.0564636	-1.10299	-2.15086	1.10299	-0.656184	-0.48712	-0.928731	0.0340723	-167.812	-85.1721	8.16753	
0.0565391	-1.10347	-2.15093	1.10347	-0.759532	-0.569529	-0.928684	0.0340775	-167.788	-85.1524	8.16667	
0.0555651	-1.09731	-2.14996	1.09731	1.42127	1.16112	-0.929871	0.0340318	-168.094	-85.4057	8.17783	
0.0555647	-1.09731	-2.14996	1.09731	-0.600847	-0.441419	-0.923239	0.0337887	-168.094	-85.4059	8.17783	
0.0551185	-1.09449	-2.14951	1.09449	0.327455	0.293551	-0.930017	0.0339962	-168.234	-85.5213	8.18298	
0.0537512	-1.08583	-2.14815	1.08583	2.26635	1.81481	-0.896267	0.0326399	-168.658	-85.8724	8.19842	
0.0537736	-1.08597	-2.14817	1.08597	-0.649277	-0.475924	-0.910315	0.0331541	-168.652	-85.8667	8.19842	
0.0528833	-1.08033	-2.14728	1.08033	1.27358	1.03053	-0.911273	0.0331081	-168.926	-86.093	8.20872	
0.052883	-1.08033	-2.14728	1.08033	-0.600019	-0.435628	-0.905283	0.0328901	-168.926	-86.0933	8.20872	
0.0524407	-1.07752	-2.14684	1.07752	0.332997	0.29378	-0.911381	0.0330718	-169.062	-86.2052	8.21387	
0.0510874	-1.06893	-2.14548	1.06893	2.27671	1.79994	-0.87807	0.0317426	-169.474	-86.545	8.22931	
0.0511085	-1.06907	-2.1455	1.06907	-0.646289	-0.468124	-0.891896	0.032245	-169.468	-86.5397	8.22931	
0.0536371	-1.08511	-2.14803	1.08511	-5.92763	-4.61897	-0.910304	0.0331413	-168.694	-85.9015	8.2	
0.0502265	-1.06346	-2.14462	1.06346	6.67122	5.18982	-0.892705	0.0321948	-169.735	-86.759	8.23961	
0.0502262	-1.06346	-2.14462	1.06346	-0.598998	-0.4299	-0.870589	0.0313951	-169.735	-86.7592	8.23961	
0.0497972	-1.06073	-2.14419	1.06073	0.31837	0.278478	-0.89279	0.0321583	-169.864	-86.8654	8.24476	
0.0484109	-1.0519	-2.14281	1.0519	2.38774	1.86253	-0.860525	0.0308779	-170.278	-87.2055	8.2602	
0.0484682	-1.05227	-2.14286	1.05227	-0.723344	-0.521978	-0.873441	0.0313438	-170.261	-87.1915	8.2602	
0.050764	-1.06688	-2.14516	1.06688	-5.50684	-4.23195	-0.891226	0.0321897	-169.572	-86.6257	8.23333	
0.0475945	-1.0467	-2.14199	1.0467	6.24996	4.80513	-0.874584	0.0313068	-170.52	-87.4038	8.2705	
0.0475941	-1.04669	-2.14199	1.04669	-0.597542	-0.424046	-0.854013	0.0305686	-170.521	-87.404	8.2705	
0.0471684	-1.04398	-2.14156	1.04398	0.324787	0.279595	-0.874316	0.0312584	-170.646	-87.5069	8.27565	
0.0457991	-1.03523	-2.14019	1.03523	2.39159	1.84296	-0.843023	0.0300237	-171.047	-87.8349	8.29109	
0.0458526	-1.03557	-2.14025	1.03557	-0.715188	-0.510046	-0.855267	0.0304619	-171.032	-87.8223	8.29109	
0.0479195	-1.04877	-2.14231	1.04877	-5.08012	-3.85117	-0.871724	0.0312334	-170.424	-87.3251	8.26667	
0.0449871	-1.03004	-2.13938	1.03004	5.82397	4.42659	-0.85623	0.0304197	-171.283	-88.0275	8.30139	
0.0449867	-1.03003	-2.13938	1.03003	-0.596186	-0.418474	-0.837408	0.0297493	-171.283	-88.0277	8.30139	
0.0445642	-1.02733	-2.13896	1.02733	0.331261	0.280752	-0.855938	0.0303711	-171.405	-88.1274	8.30654	
0.0432116	-1.01867	-2.13761	1.01867	2.39555	1.82416	-0.825041	0.0291611	-171.793	-88.4436	8.32198	
0.0432616	-1.01898	-2.13766	1.01898	-0.707626	-0.498917	-0.837123	0.0295903	-171.779	-88.4321	8.32198	
0.0451035	-1.03078	-2.1395	1.03078	-4.64759	-3.47631	-0.85187	0.0302751	-171.249	-88.0001	8.3	
0.0424043	-1.01349	-2.1368	1.01349	5.39301	4.05369	-0.83792	0.0295434	-172.023	-88.6304	8.33228	
0.0424039	-1.01348	-2.1368	1.01348	-0.594658	-0.412969	-0.820788	0.0289379	-172.023	-88.6306	8.33228	
0.0419847	-1.01079	-2.13638	1.01079	0.337686	0.281871	-0.8376	0.0294947	-172.142	-88.727	8.33743	
0.0406486	-1.0022	-2.13504	1.0022	2.39888	1.80554	-0.807116	0.0283096	-172.517	-89.0316	8.35287	
0.0406952	-1.0025	-2.13509	1.0025	-0.699812	-0.487933	-0.819028	0.0287296	-172.504	-89.0211	8.35287	
0.0423161	-1.01292	-2.13671	1.01292	-4.20981	-3.10743	-0.831747	0.0293181	-172.048	-88.6508	8.33333	
0.0398461	-0.997042	-2.13424	0.997042	4.95763	3.6865	-0.819664	0.0286783	-172.741	-89.2126	8.36317	
0.0398458	-0.997037	-2.13424	0.997037	-0.592963	-0.407532	-0.804166	0.0281348	-172.741	-89.2128	8.36317	
0.0394298	-0.994358	-2.13382	0.994358	0.34406	0.282955	-0.819318	0.0286295	-172.856	-89.306	8.36832	
0.0381103	-0.985851	-2.13251	0.985851	2.40158	1.78712	-0.789256	0.0274695	-173.219	-89.5991	8.38376	
0.0381535	-0.986129	-2.13255	0.986129	-0.691764	-0.477099	-0.800995	0.0278802	-173.207	-89.5896	8.38376	
0.0395574	-0.99518	-2.13395	0.99518	-3.76727	-2.7445	-0.811516	0.0283684	-172.821	-89.2775	8.36667	
0.0373126	-0.980703	-2.13171	0.980703	4.51825	3.32501	-0.801476	0.0278248	-173.436	-89.7743	8.39406	
0.0373123	-0.980698	-2.13171	0.980698	-0.591104	-0.402161	-0.787555	0.0273405	-173.436	-89.7745	8.39406	
0.0368996	-0.978032	-2.13129	0.978032	0.350379	0.284004	-0.801105	0.027776	-173.548	-89.8645	8.39921	
0.0355965	-0.969604	-2.12999	0.969604	2.40368	1.7689	-0.771474	0.0266413	-173.898	-90.1463	8.41465	
0.0356365	-0.969862	-2.13003	0.969862	-0.683492	-0.466414	-0.783036	0.0270427	-173.887	-90.1377	8.41465	
0.0368273	-0.977565	-2.13122	0.977565	-3.32044	-2.38751	-0.791325	0.0274312	-173.567	-89.8803	8.4	
0.0348037	-0.964471	-2.1292	0.964471	4.0753	2.96922	-0.783368	0.0269835	-174.109	-90.3157	8.42495	
0.0348034	-0.964466	-2.1292	0.964466	-0.589085	-0.396856	-0.770969	0.0265555	-174.109	-90.3158	8.42495	
0.0343941	-0.961813	-2.12879	0.961813	0.35664	0.285019	-0.782974	0.0269347	-174.217	-90.4027	8.4301	
0.0331073	-0.953464	-2.1275	0.953464	2.40517	1.75087	-0.753781	0.0258253	-174.555	-90.6733	8.44554	
0.033144	-0.953702	-2.12754	0.953702	-0.675006	-0.455875	-0.765164	0.0262174	-174.545	-90.6657	8.44554	
0.034126	-0.960075	-2.12852	0.960075	-2.8698	-2.03642	-0.771306	0.0265111	-174.288	-90.4594	8.43333	
0.0323194	-0.948347	-2.12671	0.948347	3.62923	2.6191	-0.765354	0.0261546	-174.76	-90.8369	8.45584	
0.0323191	-0.948342	-2.12671	0.948342	-0.586909	-0.391614	-0.754419	0.0257802	-174.76	-90.8371	8.45584	
0.0319131	-0.945702	-2.12631	0.945702	0.362839	0.286001	-0.764938	0.0261059	-174.865	-90.9209	8.46099	
0.0306426	-0.937431	-2.12504	0.937431	2.40607	1.73304	-0.736191	0.0250219	-175.19	-91.1804	8.47643	
0.0306762	-0.937649	-2.12507	0.937649	-0.666314	-0.445483	-0.74739	0.0254046	-175.182	-91.1736	8.47643	
0.0314533	-0.94271	-2.12585	0.94271	-2.41582	-1.69122	-0.751579	0.0256121	-174.983	-91.0152	8.46667	
0.0298598	-0.93233	-2.12425	0.93233	3.18045	2.27466	-0.747444	0.0253386	-175.389	-91.3383	8.48673	
0.0298595	-0.932325	-2.12425	0.932325	-0.58458	-0.386435	-0.737917	0.025015	-175.389	-91.3384	8.48673	
0.0294568	-0.929698	-2.12385	0.929698	0.368974	0.286951	-0.747007	0.02529	-175.491	-91.4191	8.49188	
0.0282025	-0.921506	-2.1226	0.921506	2.4064	1.7154	-0.718713	0.0242314	-175.804	-91.6677	8.50732	
0.0282329	-0.921704	-2.12263	0.921704	-0.657428	-0.435236	-0.729727	0.0246048	-175.797	-91.6618	8.50732	
0.0288094	-0.925471	-2.1232	0.925471	-1.95898	-1.35186	-0.732248	0.0247374	-175.653	-91.5479	8.5	
0.0274247	-0.916421	-2.12182	0.916421	2.72939	1.93587	-0.72965	0.0245358	-175.997	-91.8199	8.51762	
0.0274244	-0.916416	-2.12182	0.916416	-0.582102	-0.381317	-0.721474	0.0242604	-175.997	-91.8201	8.51762	
0.0270251	-0.913802	-2.12142	0.913802	0.375042	0.287871	-0.729193	0.0244874	-176.095	-91.8976	8.52277	
0.0257868	-0.905688	-2.12018	0.905688	2.40615	1.69795	-0.701359	0.0234541	-176.397	-92.1356	8.53821	
0.0258142	-0.905867	-2.12021	0.905867	-0.648357	-0.425131	-0.712184	0.0238182	-176.391	-92.1304	8.53821	
0.0261942	-0.908359	-2.12059	0.908359	-1.49973	-1.01833	-0.713407	0.0238901	-176.298	-92.0577	8.53333	
0.0250141	-0.900619	-2.11941	0.900619	2.27647	1.60272	-0.711984	0.0237465	-176.583	-92.2821	8.54851	
0.0250139	-0.900615	-2.11941	0.900615	-0.579477	-0.376259	-0.705103	0.0235166	-176.584	-92.2822	8.54851	
0.0246179	-0.898014	-2.11901	0.898014	0.38104	0.28876	-0.711508	0.0236983	-176.679	-92.3567	8.55366	
0.0233956	-0.889978	-2.11779	0.889978	2.40534	1.6807	-0.684139	0.0226904	-176.969	-92.5841	8.5691	
0.0234201	-0.890138	-2.11782	0.890138	-0.63911	-0.415167	-0.694774	0.0230451	-176.963	-92.5797	8.5691	
0.0236078	-0.891373	-2.118	0.891373	-1.03853	-0.690586	-0.695136	0.0230722	-176.919	-92.545	8.56667	
0.0226281	-0.884926	-2.11702	0.884926	1.8221	1.27518	-0.694455	0.022971	-177.149	-92.7249	8.5794	
0.0226279	-0.884921	-2.11702	0.884921	-0.576709	-0.37126	-0.688812	0.022784	-177.149	-92.7251	8.5794	
0.0222353	-0.882334	-2.11663	0.882334	0.386964	0.28962	-0.69396	0.022923	-177.241	-92.7965	8.58455	
0.0210289	-0.874375	-2.11542	0.874375	2.40399	1.66365	-0.667063	0.0219403	-177.52	-93.0136	8.59999	
0.0210504	-0.874516	-2.11545	0.874516	-0.629697	-0.405344	-0.677504	0.0222857	-177.515	-93.0098	8.59999	
0.0202666	-0.86934	-2.11466	0.86934	1.36768	0.953914	-0.677072	0.0222094	-177.694	-93.1488	8.61029	
0.0202664	-0.869336	-2.11466	0.869336	-0.573802	-0.366318	-0.672611	0.0220628	-177.694	-93.1489	8.61029	
0.0198772	-0.866762	-2.11427	0.866762	0.39281	0.290449	-0.676561	0.0221618	-177.782	-93.2174	8.61544	
0.0186866	-0.85888	-2.11308	0.85888	2.40211	1.64679	-0.650139	0.0212042	-178.05	-93.4243	8.63088	
0.0187053	-0.859003	-2.1131	0.859003	-0.620142	-0.395668	-0.660386	0.0215404	-178.046	-93.4211	8.63088	
0.02105	-0.874514	-2.11545	0.874514	-6.39186	-4.33433	-0.677504	0.0222857	-177.515	-93.0099	8.6	
0.0179296	-0.853863	-2.11232	0.853863	7.23953	4.9022	-0.659847	0.0214622	-178.218	-93.5538	8.64118	
0.0179294	-0.853859	-2.11232	0.853859	-0.57076	-0.361433	-0.642851	0.0209076	-178.218	-93.5539	8.64118	
0.0175527	-0.851359	-2.11195	0.851359	0.375647	0.27583	-0.659355	0.021416	-178.301	-93.6179	8.64633	
0.0163322	-0.843251	-2.11073	0.843251	2.51492	1.70709	-0.633824	0.0204969	-178.568	-93.8223	8.66178	
0.0163844	-0.843597	-2.11078	0.843597	-0.701864	-0.447393	-0.643378	0.0208076	-178.557	-93.8137	8.66178	
0.0185208	-0.85778	-2.11292	0.85778	-5.93746	-3.98562	-0.659978	0.0215127	-178.087	-93.4528	8.63333	
0.0156168	-0.838492	-2.11001	0.838492	6.78514	4.55502	-0.643126	0.0207403	-178.722	-93.9403	8.67207	
0.0156166	-0.838488	-2.11001	0.838488	-0.567291	-0.356406	-0.627358	0.0202303	-178.722	-93.9404	8.67207	
0.0152431	-0.836001	-2.10964	0.836001	0.381332	0.276738	-0.642374	0.0206866	-178.802	-94.0014	8.67722	
0.014039	-0.827974	-2.10843	0.827974	2.51154	1.68965	-0.617742	0.0198057	-179.057	-94.1957	8.69267	
0.0140876	-0.828297	-2.10848	0.828297	-0.691126	-0.436861	-0.626732	0.0200955	-179.047	-94.1879	8.69267	
0.0160196	-0.84117	-2.11041	0.84117	-5.48012	-3.64233	-0.642191	0.0207412	-178.635	-93.8741	8.66667	
0.0133281	-0.823228	-2.10772	0.823228	6.3288	4.21324	-0.626369	0.0200262	-179.206	-94.3084	8.70296	
0.0133279	-0.823223	-2.10772	0.823223	-0.563991	-0.351633	-0.611974	0.0195646	-179.206	-94.3086	8.70296	
0.0129577	-0.820749	-2.10735	0.820749	0.387054	0.277695	-0.625611	0.0199732	-179.283	-94.3668	8.70811	
0.0117695	-0.8128	-2.10616	0.8128	2.50843	1.67293	-0.601428	0.0191155	-179.527	-94.551	8.72356	
0.011815	-0.813104	-2.10621	0.813104	-0.681141	-0.427069	-0.610251	0.0193976	-179.518	-94.544	8.72356	
0.0135464	-0.824684	-2.10794	0.824684	-5.01989	-3.30417	-0.624281	0.019976	-179.161	-94.274	8.7	
0.0110635	-0.80807	-2.10546	0.80807	5.87022	3.87638	-0.609786	0.0193264	-179.671	-94.6586	8.73385	
0.0110633	-0.808066	-2.10546	0.808066	-0.560564	-0.34691	-0.596709	0.0189108	-179.671	-94.6587	8.73385	
0.0106964	-0.805605	-2.10509	0.805605	0.3927	0.278626	-0.609021	0.0192741	-179.744	-94.714	8.739	
0.009524	-0.797733	-2.10392	0.797733	2.50478	1.65638	-0.585294	0.0184397	-179.978	-94.8884	8.75445	
0.00956652	-0.798017	-2.10396	0.798017	-0.670987	-0.417396	-0.593945	0.0187139	-179.969	-94.8822	8.75445	
0.0111012	-0.80832	-2.1055	0.80832	-4.5573	-2.97119	-0.606269	0.0192178	-179.663	-94.6529	8.73333	
0.00882297	-0.793019	-2.10322	0.793019	5.40988	3.54449	-0.593383	0.0186412	-180.115	-94.9908	8.76474	
0.00882279	-0.793015	-2.10322	0.793015	-0.557015	-0.342238	-0.581571	0.0182691	-180.115	-94.9909	8.76474	
0.00845917	-0.790567	-2.10285	0.790567	0.398269	0.279532	-0.592612	0.0185896	-180.186	-95.0435	8.76989	
0.00730254	-0.782772	-2.1017	0.782772	2.50059	1.64	-0.569343	0.0177783	-180.409	-95.2083	8.78534	
0.00734207	-0.783038	-2.10174	0.783038	-0.660685	-0.407845	-0.577821	0.0180446	-180.401	-95.2027	8.78534	
0.00868391	-0.79208	-2.10308	0.79208	-4.09278	-2.64335	-0.588281	0.0184708	-180.143	-95.0111	8.76667	
0.00660651	-0.778075	-2.101	0.778075	4.94817	3.21757	-0.577168	0.0179706	-180.541	-95.3055	8.79563	
0.00660634	-0.778071	-2.101	0.778071	-0.553349	-0.337616	-0.566567	0.0176397	-180.541	-95.3056	8.79563	
0.00624601	-0.775636	-2.10064	0.775636	0.403758	0.280415	-0.576391	0.0179198	-180.609	-95.3555	8.80078	
0.00510504	-0.767919	-2.0995	0.767919	2.4959	1.6238	-0.553583	0.0171314	-180.821	-95.5107	8.81623	
0.00514164	-0.768165	-2.09954	0.768165	-0.650245	-0.398415	-0.561887	0.0173899	-180.814	-95.5058	8.81623	
0.0062946	-0.775965	-2.10069	0.775965	-3.62679	-2.32065	-0.570428	0.0177383	-180.6	-95.3488	8.8	
0.00441405	-0.763238	-2.09881	0.763238	4.48551	2.89562	-0.561147	0.0173148	-180.948	-95.6029	8.82652	
0.0044139	-0.763234	-2.09881	0.763234	-0.549568	-0.333044	-0.551705	0.0170227	-180.948	-95.603	8.82652	
0.00405686	-0.760813	-2.09845	0.760813	0.409165	0.281274	-0.560365	0.0172647	-181.013	-95.6501	8.83167	
0.00293148	-0.753171	-2.09733	0.753171	2.4907	1.60776	-0.538019	0.0164989	-181.215	-95.796	8.84712	
0.00296519	-0.7534	-2.09736	0.7534	-0.639674	-0.389107	-0.546148	0.0167497	-181.209	-95.7917	8.84712	
0.00393323	-0.759974	-2.09833	0.759974	-3.15976	-2.00307	-0.552808	0.0170234	-181.035	-95.6663	8.83333	
0.00224556	-0.748508	-2.09664	0.748508	4.02229	2.57862	-0.545326	0.0166737	-181.336	-95.8831	8.85741	
0.00224543	-0.748504	-2.09664	0.748504	-0.545678	-0.328519	-0.536991	0.0164182	-181.336	-95.8832	8.85741	
0.00189169	-0.746096	-2.09629	0.746096	0.414489	0.28211	-0.54454	0.0166244	-181.398	-95.9276	8.86256	
0.000781793	-0.738531	-2.09518	0.738531	2.48502	1.5919	-0.522658	0.015881	-181.59	-96.0645	8.87801	
0.000812681	-0.738741	-2.09521	0.738741	-0.628984	-0.379918	-0.530612	0.0161242	-181.584	-96.0607	8.87801	
0.00159979	-0.744108	-2.09599	0.744108	-2.69211	-1.69059	-0.535508	0.0163285	-181.449	-95.964	8.86667	
0.000100994	-0.733885	-2.0945	0.733885	3.55888	2.26658	-0.529713	0.0160474	-181.705	-96.1466	8.8883	
0.00010089	-0.733881	-2.0945	0.733881	-0.541681	-0.324041	-0.522433	0.0158264	-181.705	-96.1467	8.8883	
-0.00024955	-0.731486	-2.09415	0.731486	0.419727	0.282923	-0.528923	0.0159989	-181.764	-96.1884	8.89345	
-0.00134405	-0.723998	-2.09305	0.723998	2.47886	1.57621	-0.507505	0.0152778	-181.946	-96.3163	8.9089	
-0.00131593	-0.72419	-2.09308	0.72419	-0.618183	-0.370847	-0.515282	0.0155134	-181.942	-96.3131	8.9089	
-0.000705747	-0.728367	-2.09369	0.728367	-2.22426	-1.38319	-0.518604	0.0156556	-181.841	-96.2422	8.9	
-0.00201969	-0.719369	-2.09238	0.719369	3.09568	1.95949	-0.514311	0.015436	-182.057	-96.3934	8.91919	
-0.00201977	-0.719366	-2.09238	0.719366	-0.53758	-0.319609	-0.508036	0.0152472	-182.057	-96.3935	8.91919	
-0.0023669	-0.716984	-2.09203	0.716984	0.424877	0.283714	-0.513519	0.0153883	-182.113	-96.4326	8.92434	
-0.0034461	-0.709571	-2.09095	0.709571	2.47224	1.56068	-0.492565	0.0146891	-182.285	-96.5518	8.93979	
-0.00342069	-0.709745	-2.09097	0.709745	-0.60728	-0.361893	-0.500166	0.0149172	-182.281	-96.549	8.93979	
-0.00298341	-0.712751	-2.09141	0.712751	-1.75663	-1.08086	-0.502158	0.0150063	-182.212	-96.5011	8.93333	
-0.00411653	-0.70496	-2.09028	0.70496	2.63304	1.65733	-0.499127	0.0148394	-182.39	-96.624	8.95008	
-0.0041166	-0.704957	-2.09028	0.704957	-0.53338	-0.315222	-0.493806	0.0146809	-182.39	-96.624	8.95008	
-0.00446041	-0.702589	-2.08993	0.702589	0.429937	0.284484	-0.498333	0.0147925	-182.444	-96.6605	8.95523	
-0.00552441	-0.695252	-2.08887	0.695252	2.46517	1.54532	-0.477842	0.014115	-182.606	-96.7711	8.97068	
-0.00550165	-0.695408	-2.08889	0.695408	-0.596285	-0.353055	-0.485267	0.0143357	-182.603	-96.7688	8.97068	
-0.00523322	-0.697261	-2.08916	0.697261	-1.2896	-0.78357	-0.486225	0.0143819	-182.562	-96.7412	8.96667	
-0.00618959	-0.690659	-2.08821	0.690659	2.17132	1.36009	-0.484165	0.0142576	-182.706	-96.8384	8.98097	
-0.00618964	-0.690655	-2.08821	0.690655	-0.529085	-0.310879	-0.47975	0.0141273	-182.706	-96.8385	8.98097	
-0.00653012	-0.688301	-2.08786	0.688301	0.434907	0.285232	-0.483369	0.0142116	-182.757	-96.8724	8.98612	
-0.00757902	-0.681039	-2.08682	0.681039	2.45766	1.53013	-0.463342	0.0135554	-182.91	-96.9746	9.00157	
-0.00755885	-0.681178	-2.08684	0.681178	-0.585205	-0.344332	-0.47059	0.0137689	-182.907	-96.9727	9.00157	
-0.00745523	-0.681896	-2.08694	0.681896	-0.823574	-0.491297	-0.470848	0.0137832	-182.892	-96.9628	9	
-0.00823892	-0.676464	-2.08616	0.676464	1.71089	1.06777	-0.469429	0.0136906	-183.005	-97.0371	9.01186	
-0.00823894	-0.676461	-2.08616	0.676461	-0.524697	-0.306579	-0.465871	0.0135867	-183.005	-97.0372	9.01186	
-0.0085761	-0.67412	-2.08582	0.67412	0.439784	0.285958	-0.468632	0.0136454	-183.053	-97.0686	9.01701	
-0.00960999	-0.666933	-2.08479	0.666933	2.44973	1.51511	-0.449068	0.0130104	-183.197	-97.1626	9.03246	
-0.00959236	-0.667055	-2.0848	0.667055	-0.57405	-0.335722	-0.456139	0.0132166	-183.195	-97.161	9.03246	
-0.0102646	-0.662377	-2.08413	0.662377	1.41683	0.880974	-0.454923	0.0131384	-183.287	-97.2203	9.04275	
-0.0102646	-0.662374	-2.08413	0.662374	-0.52022	-0.30232	-0.451928	0.0130517	-183.287	-97.2203	9.04275	
-0.0105982	-0.660048	-2.0838	0.660048	0.443971	0.2863	-0.454127	0.0130941	-183.332	-97.2492	9.0479	
-0.0116182	-0.652928	-2.08278	0.652928	2.44438	1.50206	-0.435031	0.01248	-183.467	-97.3353	9.06335	
-0.0116022	-0.653039	-2.08279	0.653039	-0.565205	-0.328672	-0.441918	0.0126789	-183.465	-97.3339	9.06335	
-0.00964949	-0.666657	-2.08475	0.666657	-6.16453	-3.75642	-0.456012	0.0132093	-183.203	-97.1661	9.03333	
-0.0122666	-0.648397	-2.08213	0.648397	7.09233	4.32117	-0.440658	0.012601	-183.551	-97.3881	9.07365	
-0.0122666	-0.648394	-2.08213	0.648394	-0.51565	-0.298098	-0.42954	0.012282	-183.551	-97.3882	9.07365	
-0.0125892	-0.646135	-2.08181	0.646135	0.426444	0.273521	-0.439889	0.0125583	-183.593	-97.414	9.07879	
-0.0136326	-0.638823	-2.08076	0.638823	2.54705	1.55459	-0.421485	0.0119714	-183.724	-97.4951	9.09424	
-0.0135887	-0.63913	-2.08081	0.63913	-0.642388	-0.373783	-0.4279	0.0121548	-183.719	-97.4918	9.09424	
-0.0118163	-0.651543	-2.08258	0.651543	-5.69389	-3.44579	-0.441174	0.0126441	-183.493	-97.3516	9.06667	
-0.0142452	-0.634523	-2.08015	0.634523	6.62237	4.01134	-0.426845	0.0120844	-183.8	-97.541	9.10454	
-0.0142452	-0.634519	-2.08015	0.634519	-0.51072	-0.293749	-0.416608	0.0117936	-183.8	-97.5411	9.10454	
-0.0145646	-0.632274	-2.07983	0.632274	0.431095	0.274304	-0.425918	0.0120381	-183.839	-97.5645	9.10968	
-0.0155926	-0.625039	-2.0788	0.625039	2.5372	1.53921	-0.408239	0.0114787	-183.961	-97.6377	9.12513	
-0.0155518	-0.625326	-2.07884	0.625326	-0.629957	-0.364523	-0.414243	0.0116487	-183.956	-97.6348	9.12513	
-0.0139561	-0.636551	-2.08044	0.636551	-5.22332	-3.13983	-0.426348	0.0120881	-183.764	-97.5196	9.1	
-0.0162006	-0.620754	-2.07819	0.620754	6.15321	3.70621	-0.413134	0.0115783	-184.032	-97.6792	9.13543	
-0.0162006	-0.62075	-2.07819	0.62075	-0.506	-0.289613	-0.403862	0.0113175	-184.032	-97.6793	9.13543	
-0.0165168	-0.618518	-2.07788	0.618518	0.435764	0.275133	-0.412214	0.011533	-184.068	-97.7004	9.14057	
